CountryIsoCode,Country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.749,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.755,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.764,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.767,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.773,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.765,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.767,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.763,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,14.061,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,14.079,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,14.292,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,14.388,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.473,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,14.54,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.77,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.906,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,10807.279,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,11438.707,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,12133.429,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,12720.153,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13450.201,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,12262.793,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,13872.063,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,12963.618,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,11.765,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,11.792,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,11.819,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,11.846,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.822,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,11.834,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,11.834,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.834,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi_rank,HDI Rank,2022,86,
MDG,Madagascar,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,177,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,4.935,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,4.981,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,5.027,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,5.073,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,4.913,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,4.753,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,4.593,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,4.593,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,1450.169,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,1464.427,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,1499.247,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,1503.65,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1530.057,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,1393.178,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,1454.432,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,1463.548,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,10.314,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,10.138,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,10.009,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,9.88,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,9.37,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,9.213,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,9.213,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,9.213,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.499,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.501,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.502,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.502,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.498,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.486,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.484,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.487,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,64.339,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,64.997,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,65.094,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,65.27,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,65.882,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,65.182,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,64.485,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,65.23,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,79.695,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,79.872,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,79.943,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,80.013,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,80.116,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,79.875,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,79.918,
MDV,Maldives,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,80.839,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.728,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.734,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.74,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.747,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.753,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.737,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.753,
MDV,Maldives,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.762,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,12.131,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,12.141,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,12.15,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,12.159,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.169,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,12.178,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,12.178,
MDV,Maldives,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,12.178,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,16414.93,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,16911.454,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,17474.642,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,18055.725,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,18679.925,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,12331.546,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,16857.605,
MDV,Maldives,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,18846.792,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,6.24,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,6.512,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,6.785,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,7.096,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,7.422,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,7.762,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,7.762,
MDV,Maldives,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,7.762,
MDV,Maldives,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,87,
MEX,Mexico,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,77,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,8.602,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,8.6,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,8.742,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,8.933,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,9.077,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,9.221,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,9.221,
MEX,Mexico,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,9.221,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,19044.731,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,19305.808,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,19512.288,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,19726.189,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,19471.082,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,17721.212,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,18582.111,
MEX,Mexico,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,19138.007,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,14.234,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,14.676,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,14.853,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,14.923,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.946,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,14.823,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.505,
MEX,Mexico,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.505,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.769,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.773,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.776,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.779,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.781,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.757,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.757,
MEX,Mexico,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.781,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,74.682,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,74.412,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,74.138,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,74.015,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.202,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,70.133,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,70.213,
MEX,Mexico,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.832,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,63.827,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,64.057,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,64.27,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,64.5,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,64.746,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,64.977,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,65.269,
MHL,Marshall Islands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,65.146,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.688,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.695,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.702,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.71,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.722,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.727,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.729,
MHL,Marshall Islands,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.731,
MHL,Marshall Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,14.543,
MHL,Marshall Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,14.803,
MHL,Marshall Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.063,
MHL,Marshall Islands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,15.323,
